中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.56.90,443,2a0b:21c0:100a:1b1:0:5876:8d6c:b82d,DE,Frankfurt,隧道,106 ms,93 Mbps,11980 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,114 ms,40 Mbps,5195 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,45 ms,52 Mbps,6712 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,189 Mbps,24268 kB/s
130.162.250.25,443,2a0b:21c0:100a:1b3:0:3e89:60f9:c169,DE,Frankfurt,隧道,106 ms,92 Mbps,11878 kB/s
193.123.56.181,443,2a0b:21c0:1007:1cb:0:8f8f:d7fa:993c,DE,Frankfurt,隧道,106 ms,108 Mbps,13926 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,95 ms,47 Mbps,6064 kB/s
152.70.178.117,443,2a0b:21c0:1007:1c8:0:8c3f:c8ef:5a10,DE,Frankfurt,隧道,106 ms,104 Mbps,13312 kB/s
141.148.233.38,443,2a0b:21c0:100a:1b4:0:b879:6032:ec31,DE,Frankfurt,隧道,106 ms,92 Mbps,11776 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,100 ms,177 Mbps,22732 kB/s
141.147.101.135,443,2a0b:21c0:100a:1b7:0:d7f0:6da8:4074,DE,Frankfurt,隧道,107 ms,87 Mbps,11161 kB/s
138.2.151.173,443,98.98.166.182,AE,Frankfurt,隧道,164 ms,100 Mbps,12800 kB/s
130.162.232.147,443,2a0b:21c0:1007:1c7:0:3701:b712:d9fa,DE,Frankfurt,隧道,106 ms,95 Mbps,12185 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,76 ms,31 Mbps,4019 kB/s
141.147.84.9,443,2a0b:21c0:100a:1f9:0:5098:b21b:4308,DE,Frankfurt,隧道,107 ms,108 Mbps,13926 kB/s
143.47.190.160,443,98.98.156.6,AE,Frankfurt,隧道,105 ms,105 Mbps,13516 kB/s
150.230.145.252,443,2606:f240:f00:2be4:0:123d:d790:e69d,US,Frankfurt,隧道,106 ms,188 Mbps,24166 kB/s
141.148.230.192,443,2a0b:21c0:100a:1b4:0:18a1:8cb:599b,DE,Frankfurt,隧道,105 ms,108 Mbps,13824 kB/s
132.226.211.216,443,2a0b:21c0:100a:1b7:0:b1b1:c329:7356,DE,Frankfurt,隧道,108 ms,104 Mbps,13312 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,120 ms,49 Mbps,6301 kB/s
144.24.177.236,443,2a0b:21c0:1007:c9:0:92d:86a0:b60f,DE,Frankfurt,隧道,106 ms,147 Mbps,18841 kB/s
