中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,20 ms,140 Mbps,18022 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,52 ms,1 Mbps,186 kB/s
143.47.176.105,443,2a0b:21c0:100a:1b4:0:3b0:792f:d420,DE,Frankfurt,隧道,107 ms,104 Mbps,13312 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,52 ms,181 Mbps,23244 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,31 ms,68 Mbps,8758 kB/s
141.144.193.108,443,2a0b:21c0:100a:1b1:0:f479:d276:87e1,DE,Frankfurt,隧道,106 ms,112 Mbps,14438 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,111 ms,48 Mbps,6251 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:2ea,US,Los Angeles,隧道,63 ms,95 Mbps,12185 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,33 ms,53 Mbps,6870 kB/s
192.18.134.28,443,2a09:bac5:6440:28::4:2de,US,San Jose,隧道,54 ms,20 Mbps,2613 kB/s
152.67.150.228,443,2a0b:21c0:1007:c7:0:77f7:19f4:3e37,DE,Frankfurt,隧道,107 ms,154 Mbps,19763 kB/s
141.147.51.28,443,98.98.156.6,AE,Frankfurt,隧道,106 ms,94 Mbps,12083 kB/s
158.101.212.6,443,98.98.166.174,AE,Frankfurt,隧道,166 ms,202 Mbps,25907 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,97 ms,240 Mbps,30720 kB/s
143.47.233.220,443,2a0b:21c0:100a:1b6:0:533c:1d35:dbe2,DE,Frankfurt,隧道,108 ms,101 Mbps,13004 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,97 ms,38 Mbps,4910 kB/s
8.209.126.100,443,2a0b:21c0:100a:1b2:0:41ac:b3de:e8f,DE,Frankfurt,隧道,107 ms,107 Mbps,13721 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,94 ms,230 Mbps,29491 kB/s
132.145.66.113,443,2a0b:21c0:100a:1b5:0:ae7f:54d9:e1c7,DE,Frankfurt,隧道,108 ms,112 Mbps,14438 kB/s
144.21.53.249,443,2a0b:21c0:1007:1ca:0:f7d1:ada9:f3d5,DE,Frankfurt,隧道,114 ms,164 Mbps,21094 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,125 ms,41 Mbps,5368 kB/s
144.21.49.4,443,2a0b:21c0:1007:c9:0:b966:5e5:8210,DE,Frankfurt,隧道,217 ms,184 Mbps,23654 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,229 ms,382 Mbps,48947 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,117 ms,46 Mbps,5968 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,227 ms,44 Mbps,5647 kB/s
143.47.190.215,443,2a0b:21c0:100a:1b4:0:1c00:5dba:7a75,DE,Frankfurt,隧道,106 ms,104 Mbps,13414 kB/s
141.144.196.50,443,2a0b:21c0:1007:1c7:0:dfb1:46c3:b92b,DE,Frankfurt,隧道,114 ms,155 Mbps,19865 kB/s
143.47.226.225,443,2a0b:21c0:100a:1b2:0:ea81:7c92:e342,DE,Frankfurt,隧道,107 ms,96 Mbps,12288 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,110 ms,184 Mbps,23552 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,111 ms,164 Mbps,21094 kB/s
141.147.5.81,443,2a0b:21c0:100a:1b5:0:ecf0:724d:38ac,DE,Frankfurt,隧道,138 ms,97 Mbps,12492 kB/s
8.209.111.45,443,2a0b:21c0:100a:1f9:0:473a:c91c:bac3,DE,Frankfurt,隧道,107 ms,96 Mbps,12390 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,106 ms,41 Mbps,5371 kB/s
132.145.230.128,443,2606:f240:f00:5a42:0:8f4a:4636:547f,US,Frankfurt,隧道,106 ms,160 Mbps,20582 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,209 ms,38 Mbps,4930 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1086 ms,108 Mbps,13926 kB/s
138.2.143.233,443,98.98.166.182,AE,Frankfurt,隧道,106 ms,149 Mbps,19148 kB/s
141.147.72.217,443,2a0b:21c0:100a:1b2:0:78e4:8e97:c008,DE,Frankfurt,隧道,106 ms,112 Mbps,14438 kB/s
141.144.230.182,443,98.98.166.198,AE,Frankfurt,隧道,106 ms,171 Mbps,21913 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,173 ms,92 Mbps,11878 kB/s
143.47.235.210,443,2606:f240:f00:b2ed:0:e1c5:107a:a56b,US,Frankfurt,隧道,107 ms,175 Mbps,22425 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,197 ms,66 Mbps,8509 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,174 ms,45 Mbps,5778 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,239 ms,89 Mbps,11468 kB/s
8.211.55.134,443,2a0b:21c0:100a:1f9:0:40d4:add0:585e,DE,Frankfurt,隧道,106 ms,107 Mbps,13721 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,196 ms,43 Mbps,5600 kB/s
141.144.207.134,443,2606:f240:f00:2be4:0:452c:2397:66e8,US,Frankfurt,隧道,109 ms,170 Mbps,21811 kB/s
