中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76a0:e18::c:35b,US,Los Angeles,隧道,25 ms,62 Mbps,8010 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,320 Mbps,41062 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1344 Mbps,172032 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,48 ms,733 Mbps,93900 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,2 ms,984 Mbps,125952 kB/s
35.197.23.75,443,34.83.174.15,US,Seattle,隧道,40 ms,848 Mbps,108544 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,16 ms,1568 Mbps,200704 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,2 ms,52 Mbps,6737 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,74 ms,864 Mbps,110592 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,9 ms,709 Mbps,90828 kB/s
193.122.197.111,443,193.122.197.111,,Ashburn,中转,0 ms,254 Mbps,32563 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,41 ms,79 Mbps,10137 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,21 ms,217 Mbps,27852 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,3 ms,1248 Mbps,159744 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,87 ms,1576 Mbps,201728 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,685 Mbps,87756 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,560 Mbps,71782 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,125 ms,544 Mbps,69734 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,69 ms,47 Mbps,6072 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,58 ms,65 Mbps,8334 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,192 Mbps,24576 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,105 ms,21 Mbps,2742 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,63 ms,194 Mbps,24883 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,304 Mbps,38912 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,144 ms,41 Mbps,5371 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,174 ms,412 Mbps,52736 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,145 ms,43 Mbps,5508 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,171 ms,89 Mbps,11468 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,171 ms,68 Mbps,8737 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,103 Mbps,13209 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,134 ms,43 Mbps,5537 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,80 ms,7 Mbps,925 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,92 ms,81 Mbps,10444 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,150 ms,39 Mbps,5085 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,397 kB/s
8.209.84.222,443,2606:f240:f00:eaf1:0:bc9:a47:c8fe,US,Frankfurt,隧道,156 ms,78 Mbps,10035 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,100 Mbps,12800 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,173 ms,58 Mbps,7538 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,89 ms,43 Mbps,5561 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,156 ms,20 Mbps,2657 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,152 ms,126 Mbps,16179 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,112 Mbps,14336 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,171 ms,92 Mbps,11776 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,149 ms,114 Mbps,14643 kB/s
144.22.252.124,443,144.22.252.124,BR,S
