中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,2 ms,172 Mbps,22118 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,35 Mbps,4584 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,68 Mbps,8771 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,82 ms,25 Mbps,3201 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,32 ms,200 Mbps,25600 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,34 ms,208 Mbps,26624 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,21 ms,72 Mbps,9241 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,181 Mbps,23244 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,71 Mbps,9183 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,21 ms,72 Mbps,9330 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,195 Mbps,24985 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,71 ms,66 Mbps,8566 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,70 ms,29 Mbps,3722 kB/s
192.9.224.194,443,192.9.224.194,US,San Jose,中转,31 ms,160 Mbps,20480 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,15 ms,119 Mbps,15257 kB/s
193.122.197.111,443,193.122.197.111,US,28 Mbps,3680 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,33 ms,172 Mbps,22016 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,77 ms,69 Mbps,8877 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,32 Mbps,4108 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,220 ms,30 Mbps,3959 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,74 ms,46 Mbps,6003 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,18 Mbps,2338 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,73 ms,25 Mbps,3212 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,63 ms,12 Mbps,1651 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,176 ms,14 Mbps,1850 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,157 ms,13 Mbps,1767 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,153 ms,15 Mbps,2024 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,171 ms,11 Mbps,1522 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,14 Mbps,1858 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,181 ms,7 Mbps,989 kB/s
8.222.193.65,443,8.222.193.65,,Singapore,中转,0 ms,11 Mbps,1517 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,142 ms,14 Mbps,1876 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,13 Mbps,1710 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,153 ms,12 Mbps,1639 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,157 ms,12 Mbps,1628 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,150 ms,14 Mbps,1817 kB/s
8.219.111.175,443,8.219.111.175,,colo.txt:Singapore,中转,0 ms,11 Mbps,1503 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,84 ms,23 Mbps,3004 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,139 ms,14 Mbps,1826 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,130 ms,14 Mbps,1880 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,170 ms,12 Mbps,1537 kB/s
