中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,275 Mbps,35225 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,77 ms,308 Mbps,39424 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,29 ms,66 Mbps,8455 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,17 ms,84 Mbps,10854 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,27 ms,398 Mbps,50995 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,67 ms,302 Mbps,38707 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,171 ms,230 Mbps,29491 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,39 ms,380 Mbps,48640 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,46 Mbps,5968 kB/s
35.230.79.26,443,34.145.46.165,US,Seattle,隧道,68 ms,328 Mbps,42086 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,145 Mbps,18636 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,83 ms,74 Mbps,9500 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,36 ms,799 Mbps,102297 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,94 ms,131 Mbps,16793 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,34 ms,563 Mbps,72089 kB/s
35.197.23.75,443,34.145.46.165,US,Seattle,隧道,65 ms,334 Mbps,42803 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,230 Mbps,29491 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,48 Mbps,6267 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,86 ms,239 Mbps,30617 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,268 Mbps,34406 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,109 Mbps,14028 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,75 ms,230 Mbps,29491 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,60 ms,546 Mbps,69939 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,145 ms,605 Mbps,77516 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,268 Mbps,34406 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,45 ms,396 Mbps,50790 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,285 Mbps,36556 kB/s
47.91.65.39,443,2606:f240:f00:2be4:0:b102:d9c0:a599,US,Frankfurt,隧道,92 ms,222 Mbps,28467 kB/s
47.243.126.79,443,47.243.126.79,HK,Hong Kong,中转,315 ms,16 Mbps,2078 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,70 ms,107 Mbps,13721 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,284 Mbps,36352 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,254 Mbps,32563 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,277 ms,85 Mbps,10956 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,299 Mbps,38297 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,249 ms,21 Mbps,2762 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,47 Mbps,6056 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,223 ms,65 Mbps,8405 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,87 ms,221 Mbps,28364 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,200 Mbps,25600 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,66 ms,341 Mbps,43724 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,265 Mbps,33996 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,209 ms,75 Mbps,9617 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,128 ms,108 Mbps,13824 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,202 Mbps,25907 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,218 ms,69 Mbps,8840 kB/s
144.22.252.124,443,144.22.252.124,BR,S
