中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,21 ms,87 Mbps,11161 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,547 Mbps,70041 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,351 Mbps,44953 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,327 Mbps,41881 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,72 ms,289 Mbps,37068 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,49 ms,96 Mbps,12288 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,46 Mbps,5889 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,8 ms,59 Mbps,7621 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,41 ms,640 Mbps,82022 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,49 ms,378 Mbps,48435 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,38 ms,7 Mbps,956 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,112 ms,45 Mbps,5875 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,105 ms,265 Mbps,33996 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,333 Mbps,42700 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,249 Mbps,31948 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,95 ms,41 Mbps,5268 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,252 Mbps,32358 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,46 ms,532 Mbps,68198 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,202 Mbps,25907 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,227 Mbps,29081 kB/s
192.9.132.79,443,192.9.132.79,US,San Jose,中转,73 ms,287 Mbps,36761 kB/s
130.61.23.77,443,130.61.23.77,116 Mbps,14950 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,208 Mbps,26726 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,139 ms,217 Mbps,27852 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,88 ms,205 Mbps,26316 kB/s
141.147.72.109,443,2a0b:21c0:100a:1b0:0:fd1:a544:df87,DE,Zurich,隧道,93 ms,107 Mbps,13721 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,88 ms,91 Mbps,11673 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,79 ms,46 Mbps,5991 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,66 ms,288 Mbps,36966 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,69 ms,265 Mbps,33996 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,213 Mbps,27340 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,80 ms,282 Mbps,36147 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,64 ms,324 Mbps,41574 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,92 ms,49 Mbps,6381 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,237 Mbps,30412 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,48 Mbps,6236 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,93 ms,97 Mbps,12492 kB/s
144.22.252.124,443,144.22.252.124,BR,S
