中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.67.231.219,443,152.67.231.219,US,San Jose,中转,6 ms,55 Mbps,7078 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,12 ms,81 Mbps,10444 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,79 ms,286 Mbps,36659 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,78 ms,52 Mbps,6779 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,168 ms,78 Mbps,10035 kB/s
141.147.99.226,443,2a0b:21c0:1007:1c8:0:bd74:a353:9e3e,DE,Frankfurt,隧道,154 ms,69 Mbps,8878 kB/s
158.101.219.63,443,2a0b:21c0:1007:c9:0:1329:66a1:6e9a,DE,Frankfurt,隧道,155 ms,82 Mbps,10547 kB/s
141.147.35.113,443,2a0b:21c0:100a:1b6:0:a4:7d84:6982,DE,Frankfurt,隧道,154 ms,80 Mbps,10342 kB/s
141.147.3.7,443,2a0b:21c0:1007:c9:0:e0f5:b05f:f90e,DE,Frankfurt,隧道,159 ms,81 Mbps,10444 kB/s
143.47.248.162,443,98.98.166.190,AE,Frankfurt,隧道,231 ms,69 Mbps,8934 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Hong Kong,隧道,131 ms,124 Mbps,15974 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,141 ms,112 Mbps,14336 kB/s
141.147.49.33,443,2a0b:21c0:1007:1ca:0:cb27:79e3:6497,DE,Frankfurt,隧道,157 ms,114 Mbps,14643 kB/s
141.147.27.104,443,2a0b:21c0:1007:c9:0:1d0b:171c:fdc7,DE,Frankfurt,隧道,154 ms,68 Mbps,8820 kB/s
141.147.91.32,443,2a0b:21c0:100a:1f9:0:a2a4:d663:988f,DE,Frankfurt,隧道,168 ms,69 Mbps,8852 kB/s
144.21.35.242,443,2a0b:21c0:1007:c9:0:65fc:74a4:37a5,DE,Frankfurt,隧道,158 ms,73 Mbps,9364 kB/s
138.2.172.100,443,2a0b:21c0:100a:1b3:0:8dba:3719:e9c9,DE,Frankfurt,隧道,154 ms,65 Mbps,8353 kB/s
130.162.184.23,443,2a0b:21c0:100a:1b0:0:9338:1d8a:89db,DE,Frankfurt,隧道,157 ms,65 Mbps,8337 kB/s
47.254.171.149,443,2a0b:21c0:1007:c9:0:fd01:c270:9da5,DE,Frankfurt,隧道,159 ms,63 Mbps,8191 kB/s
